antenna,channel,eventNum,format,idHex,peakRssi,phase,reads,timestamp,type,timestampConverted
1,865.7,1825,epc,e28069950000500f97d6c653,-63,108.6306381225586,1,2026-03-31T10:01:02.553000+00:00,CUSTOM,1774951262553
1,865.7,1826,epc,e28069950000400f97d38650,-64,108.35047149658203,1,2026-03-31T10:01:02.584000+00:00,CUSTOM,1774951262584
1,865.7,1827,epc,e28069950000400f97d67e52,-57,-105.84551239013672,1,2026-03-31T10:01:02.584000+00:00,CUSTOM,1774951262584
1,865.7,1828,epc,e28069950000400f97d76254,-62,169.2935028076172,1,2026-03-31T10:01:02.594000+00:00,CUSTOM,1774951262594
1,865.7,1829,epc,e28069950000500f97d4de51,-56,39.39817428588867,1,2026-03-31T10:01:02.605000+00:00,CUSTOM,1774951262605
1,865.7,1830,epc,e28069950000400f97d2f644,-58,101.52226257324219,1,2026-03-31T10:01:02.605000+00:00,CUSTOM,1774951262605
1,865.7,1831,epc,e28011b0a5050077ab398239,-45,9.602343559265137,1,2026-03-31T10:01:02.625000+00:00,CUSTOM,1774951262625
1,865.7,1832,epc,e28011b0a5050077ab39a8a9,-37,54.65864944458008,1,2026-03-31T10:01:02.686000+00:00,CUSTOM,1774951262686
2,865.7,1833,epc,e28011b0a5050077ab3981a9,-71,-87.2450942993164,1,2026-03-31T10:01:02.706000+00:00,CUSTOM,1774951262706
2,865.7,1834,epc,e28011b0a5050077ab3959d4,-76,-95.83666229248047,1,2026-03-31T10:01:02.706000+00:00,CUSTOM,1774951262706
2,865.7,1835,epc,e28011c1a50000703f052e88,-69,-46.32526779174805,1,2026-03-31T10:01:02.717000+00:00,CUSTOM,1774951262717
2,865.7,1836,epc,e28069950000500f97d8aa52,-71,58.20734405517578,1,2026-03-31T10:01:02.726000+00:00,CUSTOM,1774951262726
2,865.7,1837,epc,e28011b0a5050077ab372d47,-68,-113.27799224853516,1,2026-03-31T10:01:02.737000+00:00,CUSTOM,1774951262737
2,865.7,1838,epc,e28069950000500f97d6fa53,-68,-166.14581298828125,1,2026-03-31T10:01:02.747000+00:00,CUSTOM,1774951262747
2,865.7,1839,epc,303800000222a00000000015,-61,119.83153533935547,1,2026-03-31T10:01:02.758000+00:00,CUSTOM,1774951262758
2,865.7,1840,epc,e28011b0a5050077ab372df7,-66,-73.41838073730469,1,2026-03-31T10:01:02.758000+00:00,CUSTOM,1774951262758
2,865.7,1841,epc,e2806890000000001829a9f8,-66,-147.48497009277344,1,2026-03-31T10:01:02.768000+00:00,CUSTOM,1774951262768
2,865.7,1842,epc,e28011c1a50000703f052ea8,-69,124.44044494628906,1,2026-03-31T10:01:02.778000+00:00,CUSTOM,1774951262778
2,865.7,1843,epc,ad721205147be5bc5f000020,-72,51.5713996887207,1,2026-03-31T10:01:02.789000+00:00,CUSTOM,1774951262789
2,865.7,1844,epc,e28011b0a5050077ab3a2d16,-64,-92.50770568847656,1,2026-03-31T10:01:02.799000+00:00,CUSTOM,1774951262799
2,865.7,1845,epc,e28011c1a5000062f794a53c,-66,110.71810150146484,1,2026-03-31T10:01:02.799000+00:00,CUSTOM,1774951262799
2,865.7,1846,epc,e2801191a5030069565f2c00,-69,18.831140518188477,1,2026-03-31T10:01:02.809000+00:00,CUSTOM,1774951262809
2,865.7,1847,epc,e28011c1a5000062f794a5ec,-66,101.14871978759766,1,2026-03-31T10:01:02.820000+00:00,CUSTOM,1774951262820
2,865.7,1848,epc,e28011b0a5050077ab3a2d36,-66,-113.87676239013672,1,2026-03-31T10:01:02.820000+00:00,CUSTOM,1774951262820
2,865.7,1849,epc,e28011b0a5050077ab36c707,-64,-14.650715827941895,1,2026-03-31T10:01:02.831000+00:00,CUSTOM,1774951262831
2,865.7,1850,epc,e28011b0a5050077ab36c7a4,-72,32.61940383911133,1,2026-03-31T10:01:02.841000+00:00,CUSTOM,1774951262841
2,865.7,1851,epc,e2801191a5030069565f3190,-65,26.66463279724121,1,2026-03-31T10:01:02.841000+00:00,CUSTOM,1774951262841
3,865.7,1852,epc,e28011b0a5050077ab39ce69,-53,118.95809936523438,1,2026-03-31T10:01:02.902000+00:00,CUSTOM,1774951262902
3,865.7,1853,epc,e28069950000500f97d30251,-57,169.82086181640625,1,2026-03-31T10:01:02.912000+00:00,CUSTOM,1774951262912
3,865.7,1854,epc,303800000111c10000000012,-57,132.09814453125,1,2026-03-31T10:01:02.912000+00:00,CUSTOM,1774951262912
3,865.7,1855,epc,e28011b0a5050077ab39a859,-45,19.347515106201172,1,2026-03-31T10:01:02.922000+00:00,CUSTOM,1774951262922
3,865.7,1856,epc,e28069950000400f97d83e52,-58,-112.31116485595703,1,2026-03-31T10:01:02.952000+00:00,CUSTOM,1774951262952
3,865.7,1857,epc,e28011b0a5050077ab397ab9,-30,20.056154251098633,1,2026-03-31T10:01:02.962000+00:00,CUSTOM,1774951262962
3,865.7,1858,epc,303800000222a00000000023,-53,167.36534118652344,1,2026-03-31T10:01:02.972000+00:00,CUSTOM,1774951262972
4,865.7,1859,epc,e28011b0a5050077ab3821cc,-58,-160.80081176757812,1,2026-03-31T10:01:03.023000+00:00,CUSTOM,1774951263023
1,866.3,1860,epc,e28011b0a5050077ab398299,-43,-34.82223129272461,1,2026-03-31T10:01:03.095000+00:00,CUSTOM,1774951263095
1,866.3,1861,epc,e28069950000500f97d7a244,-61,-103.9722900390625,1,2026-03-31T10:01:03.096000+00:00,CUSTOM,1774951263096
1,866.3,1862,epc,e28069950000500f97d1de52,-61,126.57734680175781,1,2026-03-31T10:01:03.126000+00:00,CUSTOM,1774951263126
2,866.3,1863,epc,e28069950000500f97d6ae52,-65,-155.38987731933594,1,2026-03-31T10:01:03.136000+00:00,CUSTOM,1774951263136
2,866.3,1864,epc,e28069950000500f97d85e44,-67,15.606554985046387,1,2026-03-31T10:01:03.146000+00:00,CUSTOM,1774951263146
2,866.3,1865,epc,e28069950000400f97d6e252,-68,-48.61049270629883,1,2026-03-31T10:01:03.166000+00:00,CUSTOM,1774951263166
2,866.3,1866,epc,e28069950000400f97d64e52,-73,-96.122314453125,1,2026-03-31T10:01:03.177000+00:00,CUSTOM,1774951263177
2,866.3,1867,epc,e28069950000500f97d83a52,-65,-140.107421875,1,2026-03-31T10:01:03.177000+00:00,CUSTOM,1774951263177
3,866.3,1868,epc,303800000111b10000000010,-59,123.07809448242188,1,2026-03-31T10:01:03.207000+00:00,CUSTOM,1774951263207
3,866.3,1869,epc,e28011b0a5050077ab39cec9,-45,171.46336364746094,1,2026-03-31T10:01:03.218000+00:00,CUSTOM,1774951263218
3,866.3,1870,epc,303800000111c10000000012,-58,156.99942016601562,1,2026-03-31T10:01:03.218000+00:00,CUSTOM,1774951263218
3,866.3,1871,epc,303800000111a1000000001d,-59,-115.2336196899414,1,2026-03-31T10:01:03.228000+00:00,CUSTOM,1774951263228
4,866.3,1872,epc,e28011b0a5050077ab398299,-58,6.795251369476318,1,2026-03-31T10:01:03.259000+00:00,CUSTOM,1774951263259
1,866.3,1873,epc,e28011c1a50000703f054ad8,-62,-53.939022064208984,1,2026-03-31T10:01:03.310000+00:00,CUSTOM,1774951263310
1,866.3,1874,epc,e28069950000400f97d33651,-60,-122.94625854492188,1,2026-03-31T10:01:03.341000+00:00,CUSTOM,1774951263341
1,866.3,1875,epc,e28069950000500f97d74a44,-59,-117.94183349609375,1,2026-03-31T10:01:03.341000+00:00,CUSTOM,1774951263341
1,866.3,1876,epc,e28069950000500f97d6ae52,-59,173.6002655029297,1,2026-03-31T10:01:03.372000+00:00,CUSTOM,1774951263372
1,866.3,1877,epc,303800000111b10000000010,-59,-28.66420555114746,1,2026-03-31T10:01:03.372000+00:00,CUSTOM,1774951263372
1,866.3,1878,epc,e28011b0a5050077ab3982f9,-49,156.2413330078125,1,2026-03-31T10:01:03.382000+00:00,CUSTOM,1774951263382
1,866.3,1879,epc,e28011b0a5050077ab397ac9,-47,136.90481567382812,1,2026-03-31T10:01:03.382000+00:00,CUSTOM,1774951263382
1,866.3,1880,epc,e28069950000400f97d7aa44,-59,-102.78023529052734,1,2026-03-31T10:01:03.393000+00:00,CUSTOM,1774951263393
1,866.3,1881,epc,e28069950000500f97d85e44,-56,-101.89581298828125,1,2026-03-31T10:01:03.414000+00:00,CUSTOM,1774951263414
1,866.3,1882,epc,e28069950000500f97d6fa55,-56,-119.9908447265625,1,2026-03-31T10:01:03.414000+00:00,CUSTOM,1774951263414
1,866.3,1883,epc,303800000222a00000000027,-58,-55.839717864990234,1,2026-03-31T10:01:03.414000+00:00,CUSTOM,1774951263414
2,866.3,1884,epc,e28011c1a5000062f7954d3c,-73,-67.9854736328125,1,2026-03-31T10:01:03.465000+00:00,CUSTOM,1774951263465
2,866.3,1885,epc,e28069950000400f97d7b652,-73,-139.20101928710938,1,2026-03-31T10:01:03.466000+00:00,CUSTOM,1774951263466
2,866.3,1886,epc,e28069950000400f97d69250,-70,-47.47886657714844,1,2026-03-31T10:01:03.476000+00:00,CUSTOM,1774951263476
2,866.3,1887,epc,e28011b0a5050077ab38217c,-72,-166.14581298828125,1,2026-03-31T10:01:03.476000+00:00,CUSTOM,1774951263476
2,866.3,1888,epc,e28069950000500f97d26e50,-70,-179.75279235839844,1,2026-03-31T10:01:03.486000+00:00,CUSTOM,1774951263486
2,866.3,1889,epc,e28069950000500f97d46e44,-72,34.47065734863281,1,2026-03-31T10:01:03.496000+00:00,CUSTOM,1774951263496
2,866.3,1890,epc,e28011b0a5050077ab3b1c67,-71,-146.95761108398438,1,2026-03-31T10:01:03.496000+00:00,CUSTOM,1774951263496
2,866.3,1891,epc,303800000666e10000000055,-57,98.13288116455078,1,2026-03-31T10:01:03.506000+00:00,CUSTOM,1774951263506
2,866.3,1892,epc,e28011b0a5050077ab39c776,-62,24.813379287719727,1,2026-03-31T10:01:03.506000+00:00,CUSTOM,1774951263506
2,866.3,1893,epc,3030ccaaaccc454348535210,-71,-137.89910888671875,1,2026-03-31T10:01:03.516000+00:00,CUSTOM,1774951263516
2,866.3,1894,epc,e28069950000400f97d2aa53,-70,-146.4247589111328,1,2026-03-31T10:01:03.517000+00:00,CUSTOM,1774951263517
2,866.3,1895,epc,ad72120643beddb0847e0091,-71,-179.9560546875,1,2026-03-31T10:01:03.526000+00:00,CUSTOM,1774951263526
2,866.3,1896,epc,e28011c1a5000062f7954d2c,-70,110.53681945800781,1,2026-03-31T10:01:03.527000+00:00,CUSTOM,1774951263527
2,866.3,1897,epc,e28011c1a5000062f794a5dc,-70,-85.76738739013672,1,2026-03-31T10:01:03.527000+00:00,CUSTOM,1774951263527
2,866.3,1898,epc,e28011b0a5050077ab3c39ac,-74,-76.36280059814453,1,2026-03-31T10:01:03.537000+00:00,CUSTOM,1774951263537
2,866.3,1899,epc,e28069950000500f97d71a50,-72,128.45057678222656,1,2026-03-31T10:01:03.537000+00:00,CUSTOM,1774951263537
2,866.3,1900,epc,e28011b0a5050077ab3a2daa,-72,-54.57075881958008,1,2026-03-31T10:01:03.537000+00:00,CUSTOM,1774951263537
2,866.3,1901,epc,e28011b0a5050077ab398289,-67,139.19552612304688,1,2026-03-31T10:01:03.547000+00:00,CUSTOM,1774951263547
2,866.3,1902,epc,e28011b0a5050077ab398181,-67,-157.4224090576172,1,2026-03-31T10:01:03.568000+00:00,CUSTOM,1774951263568
2,866.3,1903,epc,e82011122223333444450011,-67,-83.2459487915039,1,2026-03-31T10:01:03.578000+00:00,CUSTOM,1774951263578
3,866.3,1904,epc,e28069950000500f97d8b243,-63,89.92034912109375,1,2026-03-31T10:01:03.608000+00:00,CUSTOM,1774951263608
3,866.3,1905,epc,e28011b0a5050077ab398229,-27,-65.07949829101562,1,2026-03-31T10:01:03.609000+00:00,CUSTOM,1774951263609
3,866.3,1906,epc,e28011b0a5050077ab39ce09,-50,125.69841766357422,1,2026-03-31T10:01:03.619000+00:00,CUSTOM,1774951263619
3,866.3,1907,epc,e28011b0a5050077ab39cec9,-44,171.51829528808594,1,2026-03-31T10:01:03.639000+00:00,CUSTOM,1774951263639
3,866.3,1908,epc,e28011b0a5050077ab39a8b9,-57,-116.52455139160156,1,2026-03-31T10:01:03.649000+00:00,CUSTOM,1774951263649
3,866.3,1909,epc,e28011b0a5050077ab398299,-30,147.60581970214844,1,2026-03-31T10:01:03.650000+00:00,CUSTOM,1774951263650
3,866.3,1910,epc,303800000666a0000000001a,-57,-85.13016510009766,1,2026-03-31T10:01:03.670000+00:00,CUSTOM,1774951263670
3,866.3,1911,epc,303800000222e10000000027,-59,154.24725341796875,1,2026-03-31T10:01:03.691000+00:00,CUSTOM,1774951263691
3,866.3,1912,epc,303800000222a0000000001c,-54,62.970062255859375,1,2026-03-31T10:01:03.691000+00:00,CUSTOM,1774951263691
3,866.3,1913,epc,e28069950000500f97d76651,-57,-56.795555114746094,1,2026-03-31T10:01:03.701000+00:00,CUSTOM,1774951263701
3,866.3,1914,epc,e28069950000500f97d78e54,-62,125.45121765136719,1,2026-03-31T10:01:03.722000+00:00,CUSTOM,1774951263722
4,866.3,1915,epc,303800000aaa900000000015,-59,18.787195205688477,1,2026-03-31T10:01:03.793000+00:00,CUSTOM,1774951263793
4,866.3,1916,epc,303800000444a10000000016,-62,-134.5426788330078,1,2026-03-31T10:01:03.855000+00:00,CUSTOM,1774951263855
1,866.3,1917,epc,e28069950000500f97d64e44,-63,-83.74584197998047,1,2026-03-31T10:01:03.896000+00:00,CUSTOM,1774951263896
1,866.3,1918,epc,e28011b0a5050077ab398229,-48,-32.66884231567383,1,2026-03-31T10:01:03.906000+00:00,CUSTOM,1774951263906
2,866.3,1919,epc,e28069950000500f97d7a244,-66,27.159032821655273,1,2026-03-31T10:01:03.926000+00:00,CUSTOM,1774951263926
2,866.3,1920,epc,e28011b0a5050077ab3981a9,-70,-53.285316467285156,1,2026-03-31T10:01:03.946000+00:00,CUSTOM,1774951263946
2,866.3,1921,epc,e28011c1a5000062f7954d2c,-69,108.98770141601562,1,2026-03-31T10:01:03.956000+00:00,CUSTOM,1774951263956
2,866.3,1922,epc,303800000666e10000000055,-57,101.68157196044922,1,2026-03-31T10:01:03.967000+00:00,CUSTOM,1774951263967
1,866.3,1923,epc,303800000777e00000000008,-64,100.7257308959961,1,2026-03-31T10:01:04.101000+00:00,CUSTOM,1774951264101
1,866.3,1924,epc,e28069950000400f97d42a52,-63,90.44221496582031,1,2026-03-31T10:01:04.121000+00:00,CUSTOM,1774951264121
1,866.3,1925,epc,e28069950000400f97d83644,-63,129.6316375732422,1,2026-03-31T10:01:04.121000+00:00,CUSTOM,1774951264121
1,866.3,1926,epc,e28069950000500f97d3ae52,-56,176.2205810546875,1,2026-03-31T10:01:04.121000+00:00,CUSTOM,1774951264121
1,866.3,1927,epc,e28069950000400f97d54251,-61,-163.54747009277344,1,2026-03-31T10:01:04.131000+00:00,CUSTOM,1774951264131
1,866.3,1928,epc,e28069950000500f97d7a244,-60,-106.04327392578125,1,2026-03-31T10:01:04.152000+00:00,CUSTOM,1774951264152
1,866.3,1929,epc,e28069950000400f97d59244,-65,121.05105590820312,1,2026-03-31T10:01:04.162000+00:00,CUSTOM,1774951264162
1,866.3,1930,epc,e28069950000400f97d29251,-64,88.6678695678711,1,2026-03-31T10:01:04.162000+00:00,CUSTOM,1774951264162
1,866.3,1931,epc,e28069950000500f97d29250,-61,-105.31266021728516,1,2026-03-31T10:01:04.172000+00:00,CUSTOM,1774951264172
1,866.3,1932,epc,e28069950000500f97d80e53,-63,74.22040557861328,1,2026-03-31T10:01:04.182000+00:00,CUSTOM,1774951264182
1,866.3,1933,epc,e28011c1a50000703efc2e88,-63,46.68233108520508,1,2026-03-31T10:01:04.192000+00:00,CUSTOM,1774951264192
1,866.3,1934,epc,e28011c1a50000703efcc6ec,-61,-35.6846809387207,1,2026-03-31T10:01:04.192000+00:00,CUSTOM,1774951264192
1,866.3,1935,epc,e28011c1a50000703f0442cc,-61,-179.39573669433594,1,2026-03-31T10:01:04.202000+00:00,CUSTOM,1774951264202
1,866.3,1936,epc,e28069950000400f97d86251,-58,-106.94967651367188,1,2026-03-31T10:01:04.233000+00:00,CUSTOM,1774951264233
2,866.3,1937,epc,e280689000000000182a5476,-73,83.42723083496094,1,2026-03-31T10:01:04.243000+00:00,CUSTOM,1774951264243
2,866.3,1938,epc,e28011b0a5050077ab398239,-66,-132.79031372070312,1,2026-03-31T10:01:04.264000+00:00,CUSTOM,1774951264264
2,866.3,1939,epc,e2801191a5030069565f3190,-65,52.63161087036133,1,2026-03-31T10:01:04.284000+00:00,CUSTOM,1774951264284
2,866.3,1940,epc,e28011c1a5000062f794a5ec,-66,124.02294921875,1,2026-03-31T10:01:04.294000+00:00,CUSTOM,1774951264294
2,866.3,1941,epc,e28011b0a5050077ab3a2d16,-63,-46.81417465209961,1,2026-03-31T10:01:04.294000+00:00,CUSTOM,1774951264294
2,866.3,1942,epc,e2801191a5030069565f76e0,-71,30.323190689086914,1,2026-03-31T10:01:04.304000+00:00,CUSTOM,1774951264304
2,866.3,1943,epc,e2801191a5030069565f3110,-68,107.54844665527344,1,2026-03-31T10:01:04.304000+00:00,CUSTOM,1774951264304
2,866.3,1944,epc,e28069950000400f97d52e52,-68,-96.14429473876953,1,2026-03-31T10:01:04.314000+00:00,CUSTOM,1774951264314
2,866.3,1945,epc,e28069950000500f97d83a52,-65,-141.82135009765625,1,2026-03-31T10:01:04.314000+00:00,CUSTOM,1774951264314
2,866.3,1946,epc,e28011c1a50000703f052ed8,-72,-165.06912231445312,1,2026-03-31T10:01:04.345000+00:00,CUSTOM,1774951264345
2,866.3,1947,epc,303800000444a10000000008,-59,103.68663787841797,1,2026-03-31T10:01:04.355000+00:00,CUSTOM,1774951264355
2,866.3,1948,epc,e2801191a5030069565f31c0,-63,-168.99685668945312,1,2026-03-31T10:01:04.365000+00:00,CUSTOM,1774951264365
2,866.3,1949,epc,ad721205147be5bc5f000020,-71,72.050537109375,1,2026-03-31T10:01:04.365000+00:00,CUSTOM,1774951264365
2,866.3,1950,epc,e28011b0a5050077ab36c707,-69,20.968046188354492,1,2026-03-31T10:01:04.375000+00:00,CUSTOM,1774951264375
